date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,day_of_week,weekend,hour,month,day,minute,lag_24,lag_48,lag_72,rolling_mean_12,rolling_std_24,temp_humidity,lag_1,lag_6,lag_12,rolling_mean_24
2016-01-16 20:00:00,120,30,23.29,40.39,22.1,38.6266666666667,22.79,45.0,20.79,40.26,18.89,52.23,0.733333333333333,96.2266666666667,19.9175,38.1675,21.2,42.4666666666667,17.79,40.29,0.8,764.9,92.0,1.0,40.0,-0.3,4.3197687598876655,4.3197687598876655,5,1,20,1,16,0,80.0,60.0,390.0,419.1666666666667,235.89753056684648,940.6831,230.0,750.0,280.0,302.9166666666667
2016-01-16 20:10:00,110,40,23.29,39.93,22.1,38.4666666666667,22.79,44.5,20.79,40.1266666666667,18.89,52.1633333333333,0.433333333333333,96.3,20.1,37.933333333333294,21.2,42.4666666666667,17.79,40.26,0.733333333333333,764.9333333333329,92.6666666666667,1.66666666666667,35.66666666666669,-0.266666666666667,2.132855949457735,2.132855949457735,5,1,20,1,16,10,70.0,60.0,240.0,403.3333333333333,234.31638155849606,929.9697,120.0,390.0,300.0,304.5833333333333
2016-01-16 20:20:00,100,40,23.29,39.73,22.1,38.4,22.73,44.16666666666671,20.79,40.16666666666671,18.89,52.1633333333333,0.3666666666666669,96.3,20.1,37.76,21.1333333333333,42.5,17.79,40.2,0.666666666666667,764.966666666667,93.3333333333333,2.3333333333333295,31.3333333333333,-0.233333333333333,17.437040444929153,17.437040444929153,5,1,20,1,16,20,70.0,80.0,40.0,382.5,233.08734445466487,925.3116999999999,110.0,350.0,350.0,305.8333333333333
2016-01-16 20:30:00,110,40,23.29,39.6633333333333,22.15,38.29,22.566666666666695,43.89,20.8566666666667,40.83333333333329,18.8566666666667,52.06,0.433333333333333,96.3666666666667,20.1,37.645,21.1333333333333,42.433333333333294,17.79,40.1633333333333,0.6,765.0,94.0,3.0,27.0,-0.2,27.11680050706491,27.11680050706491,5,1,20,1,16,30,80.0,80.0,70.0,369.1666666666667,231.90101274066262,923.7590333333325,100.0,340.0,270.0,307.0833333333333
2016-01-16 20:40:00,130,40,23.29,39.463333333333296,22.1,38.2,22.5,43.963333333333296,20.9266666666667,41.1266666666667,18.79,51.933333333333294,0.5666666666666669,96.5,20.066666666666695,37.2966666666667,21.1666666666667,42.4666666666667,17.79,40.09,0.533333333333333,765.033333333333,94.6666666666667,3.6666666666666705,22.666666666666696,-0.166666666666667,30.473043175879862,30.473043175879862,5,1,20,1,16,40,70.0,80.0,50.0,333.3333333333333,229.5454708514325,919.1010333333325,110.0,290.0,560.0,309.5833333333333
2016-01-16 20:50:00,140,30,23.29,39.1266666666667,22.1,38.2,22.463333333333296,43.2966666666667,21.0,41.17,18.89,51.9666666666667,0.766666666666667,96.53,20.066666666666695,37.1633333333333,21.1,42.4,17.79,40.09,0.46666666666666706,765.0666666666668,95.3333333333333,4.3333333333333295,18.3333333333333,-0.133333333333333,13.568604923784733,13.568604923784733,5,1,20,1,16,50,80.0,90.0,50.0,255.0,227.25161627906922,911.2600666666674,130.0,230.0,1080.0,312.0833333333333
2016-01-16 21:00:00,110,30,23.29,39.0666666666667,22.1,38.2,22.39,43.03,21.0,40.7666666666667,18.823333333333295,51.8266666666667,0.966666666666667,96.53,20.1,37.0,21.1,42.29,17.79,40.03,0.4,765.1,96.0,5.0,14.0,-0.1,10.261546599213032,10.261546599213032,5,1,21,1,16,0,80.0,90.0,70.0,201.66666666666666,225.99858919657137,909.8626666666673,140.0,120.0,750.0,313.3333333333333
2016-01-16 21:10:00,100,20,23.29,38.7,22.1666666666667,38.2,22.29,42.56,21.0,40.33333333333329,18.79,51.7,1.0,96.4,20.1,36.933333333333294,21.1666666666667,42.29,17.79,40.0,0.416666666666667,765.0499999999998,96.3333333333333,4.5,15.5,-0.05,19.08160741440952,19.08160741440952,5,1,21,1,16,10,150.0,100.0,60.0,177.5,227.79305062499938,901.323,110.0,110.0,390.0,311.25
2016-01-16 21:20:00,100,30,23.29,38.7,22.2,38.1725,22.29,42.433333333333294,21.066666666666695,40.46,18.79,51.7,1.06666666666667,96.4,20.1,36.723333333333294,21.2,42.26,17.73,40.0,0.43333333333333296,765.0,96.6666666666667,4.0,17.0,0.0,23.627905768807977,23.627905768807977,5,1,21,1,16,20,380.0,80.0,70.0,156.66666666666666,231.26268081173825,901.323,100.0,100.0,350.0,299.5833333333333
2016-01-16 21:30:00,110,20,23.29,38.56,22.1333333333333,38.03,22.2,42.1633333333333,21.1,40.43,18.79,51.59,1.1,96.4,20.033333333333296,36.59,21.2,42.1266666666667,17.76,40.0,0.45,764.95,97.0,3.5,18.5,0.05,41.775897494517274,41.775897494517274,5,1,21,1,16,30,290.0,90.0,60.0,137.5,234.48332037957823,898.0624,100.0,110.0,340.0,292.0833333333333
2016-01-16 21:40:00,110,20,23.23,38.433333333333294,22.1,37.9666666666667,22.1333333333333,42.09,21.1,40.23,18.79,51.5225,1.1,96.4,20.0,36.7,21.2,42.06,17.76,40.0,0.46666666666666706,764.9,97.3333333333333,3.0,20.0,0.1,6.073574814945459,6.073574814945459,5,1,21,1,16,40,270.0,80.0,50.0,122.5,237.39490428336956,892.8063333333324,110.0,130.0,290.0,285.4166666666667
2016-01-16 21:50:00,190,20,23.26,38.363333333333294,22.1,37.9,22.066666666666695,41.9666666666667,21.1,40.06,18.79,51.5,1.03333333333333,96.3666666666667,20.0,36.7,21.2,42.0,17.7,39.9,0.48333333333333295,764.85,97.6666666666667,2.5,21.5,0.15,33.790406247135245,33.790406247135245,5,1,21,1,16,50,420.0,80.0,60.0,119.16666666666667,236.36590401263499,892.3311333333324,110.0,140.0,230.0,275.8333333333333
2016-01-16 22:00:00,450,20,23.2,38.29,22.1,37.863333333333294,22.0,41.8266666666667,21.1,40.06,18.79,51.363333333333294,1.1,96.5,19.89,36.6633333333333,21.23,41.933333333333294,17.745,39.9,0.5,764.7999999999998,98.0,2.0,23.0,0.2,24.834260996431112,24.834260996431112,5,1,22,1,16,0,280.0,80.0,60.0,146.66666666666666,239.02845322110795,888.328,190.0,110.0,120.0,282.9166666666667
2016-01-16 22:10:00,210,20,23.1666666666667,38.1633333333333,22.1,37.79,21.89,41.7,21.3,40.53,18.79,51.29,1.245,96.5,19.89,36.6633333333333,21.29,42.0,17.7,39.9,0.5833333333333329,764.75,97.1666666666667,2.16666666666667,24.0,0.166666666666667,45.11188738979399,45.11188738979399,5,1,22,1,16,10,300.0,80.0,80.0,155.0,239.45439189353257,884.1172222222227,450.0,100.0,110.0,279.1666666666667
2016-01-16 22:20:00,100,30,23.1,38.09,22.1,37.79,21.89,41.7,21.6333333333333,40.53,18.7,51.1633333333333,1.26,96.46666666666668,19.8566666666667,36.6633333333333,21.323333333333295,41.9666666666667,17.7,39.9,0.666666666666667,764.7,96.3333333333333,2.3333333333333295,25.0,0.133333333333333,27.563198341522362,27.563198341522362,5,1,22,1,16,20,350.0,90.0,100.0,155.0,241.66654172910322,879.8790000000001,210.0,100.0,100.0,268.75
2016-01-16 22:30:00,90,20,23.066666666666695,38.1266666666667,22.033333333333296,37.73,21.79,41.6566666666667,21.7,40.29,18.7,51.223333333333294,1.13333333333333,96.46666666666668,19.8566666666667,36.9966666666667,21.39,41.9666666666667,17.7,39.8266666666667,0.75,764.65,95.5,2.5,26.0,0.1,6.428233825135976,6.428233825135976,5,1,22,1,16,30,270.0,70.0,60.0,153.33333333333334,244.40366644940718,879.455111111113,100.0,110.0,110.0,261.25
2016-01-16 22:40:00,90,20,23.0,38.33333333333329,21.963333333333296,37.7,21.73,41.79,21.7,40.29,18.7,51.5666666666667,1.1,96.5,19.89,37.5666666666667,21.5,42.3,17.7,40.03,0.8333333333333329,764.6,94.6666666666667,2.66666666666667,27.0,0.0666666666666667,22.100489283911884,22.100489283911884,5,1,22,1,16,40,560.0,50.0,70.0,150.0,238.17543162946947,881.6666666666657,90.0,110.0,130.0,241.66666666666666
2016-01-16 22:50:00,80,20,22.89,38.545,21.89,37.76,21.6,41.79,21.7,40.463333333333296,18.7,51.76,1.16666666666667,96.5,19.89,37.83333333333329,21.5,42.6333333333333,17.7,40.223333333333294,0.9166666666666669,764.5499999999998,93.8333333333333,2.8333333333333295,28.0,0.0333333333333333,9.61488481843844,9.61488481843844,5,1,22,1,16,50,1080.0,60.0,60.0,145.0,159.67358007482977,882.2950500000001,90.0,190.0,140.0,200.0
2016-01-16 23:00:00,70,20,22.8566666666667,38.79,21.8566666666667,37.79,21.6,41.8725,21.6333333333333,40.53,18.7,52.0666666666667,1.2,96.43333333333328,19.8566666666667,38.1566666666667,21.5,43.09666666666671,17.7,40.463333333333296,1.0,764.5,93.0,3.0,29.0,0.0,21.74503110582009,21.74503110582009,5,1,23,1,16,0,750.0,70.0,60.0,141.66666666666666,110.63715338955967,886.6101000000014,80.0,450.0,110.0,171.66666666666666
2016-01-16 23:10:00,70,10,22.79,38.863333333333294,21.79,37.79,21.533333333333296,41.9,21.6,40.6266666666667,18.6333333333333,52.2,1.06666666666667,96.43333333333328,19.79,38.3425,21.5,43.565,17.7,40.723333333333294,0.9166666666666669,764.5,93.5,2.8333333333333295,27.5,0.0,11.25667014857754,11.25667014857754,5,1,23,1,16,10,390.0,80.0,50.0,139.16666666666666,102.13659509681649,885.6953666666658,70.0,210.0,100.0,158.33333333333334
2016-01-16 23:20:00,70,10,22.79,38.86,21.76,37.933333333333294,21.5,42.03,21.533333333333296,40.76,18.6,52.26,0.833333333333333,96.46666666666668,19.79,38.6333333333333,21.5,44.1233333333333,17.7,40.933333333333294,0.8333333333333329,764.5,94.0,2.66666666666667,26.0,0.0,48.05481410585344,48.05481410585344,5,1,23,1,16,20,350.0,70.0,50.0,136.66666666666666,95.03622497748444,885.6193999999999,70.0,100.0,100.0,146.66666666666666
2016-01-16 23:30:00,60,0,22.73,39.19333333333329,21.7,38.0,21.5,42.03,21.463333333333296,40.9,18.6,52.26,0.6333333333333329,96.4,19.79,38.7,21.5,44.7,17.7,41.06,0.75,764.5,94.5,2.5,24.5,0.0,22.421373252291232,22.421373252291232,5,1,23,1,16,30,340.0,370.0,40.0,132.5,87.1280916112944,890.8644666666657,70.0,90.0,110.0,135.0
2016-01-16 23:40:00,30,0,22.6,39.23,21.6666666666667,38.0,21.5,42.09,21.323333333333295,40.9,18.6,52.53,0.5,96.5,19.79,38.76,21.5,45.033333333333296,17.7,41.2666666666667,0.666666666666667,764.5,95.0,2.3333333333333295,23.0,0.0,38.857249263674014,38.857249263674014,5,1,23,1,16,40,290.0,410.0,50.0,125.83333333333333,83.08804479830907,886.598,60.0,90.0,110.0,124.16666666666667
2016-01-16 23:50:00,30,0,22.6,39.29,21.6,38.0675,21.5,42.1633333333333,21.26,41.0,18.6,52.6633333333333,0.5,96.5,19.7,38.9,21.5,45.7266666666667,17.76,41.4666666666667,0.5833333333333329,764.5,95.5,2.16666666666667,21.5,0.0,7.910988724324851,7.910988724324851,5,1,23,1,16,50,230.0,250.0,70.0,112.5,82.03481056799944,887.9540000000001,30.0,80.0,190.0,115.83333333333333
2016-01-17 00:00:00,30,0,22.5,39.363333333333294,21.533333333333296,38.09,21.463333333333296,42.2,21.175,41.0675,18.6,52.79,0.4,96.3666666666667,19.7,38.9666666666667,21.4266666666667,46.06,17.7,41.73,0.5,764.5,96.0,2.0,20.0,0.0,43.34042912814766,43.34042912814766,6,1,0,1,17,0,120.0,80.0,60.0,77.5,83.87253095784924,885.6749999999992,30.0,70.0,450.0,112.08333333333333
2016-01-17 00:10:00,40,0,22.4266666666667,39.29,21.5,38.1266666666667,21.39,42.2,21.1,41.1633333333333,18.6,52.863333333333294,0.4,96.3666666666667,19.7,39.1266666666667,21.39,46.3266666666667,17.7,41.93,0.55,764.5,96.0,2.16666666666667,27.5,0.0333333333333333,10.307280288543552,10.307280288543552,6,1,0,1,17,10,110.0,70.0,60.0,63.333333333333336,85.15544184232934,881.1437333333347,30.0,70.0,210.0,109.16666666666667
2016-01-17 00:20:00,50,0,22.39,39.29,21.4266666666667,38.1266666666667,21.39,42.29,20.963333333333296,41.23,18.6,53.0,0.433333333333333,96.43333333333328,19.7,39.33333333333329,21.39,46.4666666666667,17.7,42.1566666666667,0.6,764.5,96.0,2.3333333333333295,35.0,0.0666666666666667,8.897484152112156,8.897484152112156,6,1,0,1,17,20,100.0,70.0,80.0,59.166666666666664,85.99692444787063,879.7031,40.0,70.0,100.0,107.08333333333333
2016-01-17 00:30:00,60,0,22.323333333333295,39.363333333333294,21.3566666666667,38.23,21.39,42.29,20.89,41.29,18.6,53.0,0.5,96.5,19.7,39.4,21.3566666666667,46.8,17.7,42.363333333333294,0.65,764.5,96.0,2.5,42.5,0.1,8.244557317811996,8.244557317811996,6,1,0,1,17,30,110.0,80.0,80.0,56.666666666666664,86.52720105110961,878.7208111111088,50.0,60.0,90.0,105.0
2016-01-17 00:40:00,50,0,22.29,39.433333333333294,21.29,38.29,21.39,42.363333333333294,20.89,41.4,18.6,53.1266666666667,0.5666666666666669,96.43333333333328,19.7,39.4666666666667,21.29,47.19333333333329,17.7,42.6266666666667,0.7,764.5,96.0,2.66666666666667,50.0,0.133333333333333,28.26344886561856,28.26344886561856,6,1,0,1,17,40,130.0,70.0,80.0,53.333333333333336,87.06153079820932,878.9689999999991,60.0,30.0,90.0,101.66666666666667
2016-01-17 00:50:00,50,0,22.23,39.5,21.29,38.29,21.39,42.363333333333294,20.823333333333295,41.3266666666667,18.55,53.2225,0.4749999999999999,96.475,19.6,39.59,21.29,47.363333333333294,17.76,42.76,0.75,764.5,96.0,2.8333333333333295,57.5,0.166666666666667,36.35905105620623,36.35905105620623,6,1,0,1,17,50,140.0,80.0,90.0,50.833333333333336,87.27663000441498,878.085,50.0,30.0,80.0,97.91666666666667
2016-01-17 01:00:00,50,0,22.2,39.5,21.29,38.29,21.39,42.4,20.7,41.4,18.533333333333296,53.29,0.4,96.4,19.6,39.6633333333333,21.23,47.09666666666671,17.79,43.0,0.8,764.5,96.0,3.0,65.0,0.2,43.79594945348799,43.79594945348799,6,1,1,1,17,0,110.0,80.0,90.0,49.166666666666664,87.77338244973062,876.9,50.0,30.0,70.0,95.41666666666667
2016-01-17 01:10:00,50,0,22.1333333333333,39.56,21.2,38.29,21.39,42.3266666666667,20.7,41.4,18.5,53.433333333333294,0.4,96.4,19.6,39.86,21.2,47.03,17.745,43.095,0.8333333333333329,764.5499999999998,95.5,3.0,58.0,0.166666666666667,35.42121918871999,35.42121918871999,6,1,1,1,17,10,100.0,150.0,100.0,47.5,88.25194500463692,875.5946666666655,50.0,40.0,70.0,93.33333333333333
2016-01-17 01:20:00,50,0,22.066666666666695,39.6633333333333,21.1333333333333,38.29,21.39,42.4,20.6666666666667,41.4666666666667,18.5,53.5,0.3333333333333329,96.4,19.6,40.19333333333329,21.2,47.09,17.79,43.33333333333329,0.866666666666667,764.6,95.0,3.0,51.0,0.133333333333333,23.87316054664552,23.87316054664552,6,1,1,1,17,20,100.0,380.0,80.0,45.833333333333336,88.67686821557102,875.2375555555559,50.0,50.0,70.0,91.25
2016-01-17 01:30:00,50,0,22.0,39.6633333333333,21.1,38.4,21.39,42.4,20.6,41.4,18.5,53.6266666666667,0.3333333333333329,96.4,19.6,40.433333333333294,21.2,47.23,17.79,43.53,0.9,764.65,94.5,3.0,44.0,0.1,41.013999679125845,41.013999679125845,6,1,1,1,17,30,110.0,290.0,90.0,45.0,88.97056181437334,872.5933333333326,50.0,60.0,60.0,88.75
2016-01-17 01:40:00,50,0,22.0,39.7,21.1,38.4,21.39,42.5,20.566666666666695,41.53,18.5,53.7,0.4,96.4,19.6666666666667,40.5,21.2,47.363333333333294,17.79,43.6633333333333,0.933333333333333,764.7,94.0,3.0,37.0,0.0666666666666667,0.8306105388328433,0.8306105388328433,6,1,1,1,17,40,110.0,270.0,80.0,46.666666666666664,89.19019735569506,873.4000000000001,50.0,50.0,30.0,86.25
2016-01-17 01:50:00,60,0,21.9266666666667,39.7,21.0,38.4,21.39,42.5,20.5,41.59,18.5,53.73,0.5666666666666669,96.53,19.6,40.5,21.1,47.5666666666667,17.79,43.8266666666667,0.966666666666667,764.75,93.5,3.0,30.0,0.0333333333333333,49.80555506190285,49.80555506190285,6,1,1,1,17,50,190.0,420.0,80.0,49.166666666666664,86.52301360943214,870.4886666666681,50.0,50.0,30.0,80.83333333333333
2016-01-17 02:00:00,50,0,21.89,39.73,21.0,38.4,21.39,42.59,20.5,41.7,18.5,53.79,0.766666666666667,96.46333333333328,19.6,40.5,21.1,47.76,17.79,43.9666666666667,1.0,764.7999999999998,93.0,3.0,23.0,0.0,31.744741788133975,31.744741788133975,6,1,2,1,17,0,450.0,280.0,80.0,50.833333333333336,36.225941541659246,869.6896999999999,60.0,50.0,30.0,64.16666666666667
2016-01-17 02:10:00,60,0,21.865,39.7675,20.963333333333296,38.5,21.39,42.5225,20.4266666666667,41.7,18.463333333333296,53.79,1.03333333333333,96.4,19.6,40.6633333333333,21.1,47.963333333333296,17.79,44.09,0.9,764.75,93.8333333333333,3.16666666666667,23.5,0.0166666666666667,21.42376904375851,21.42376904375851,6,1,2,1,17,10,210.0,300.0,80.0,52.5,18.64523873637002,869.5163875,50.0,50.0,40.0,57.916666666666664
2016-01-17 02:20:00,50,0,21.79,39.7,20.89,38.56,21.39,42.5,20.39,41.7,18.39,53.79,1.03333333333333,96.3333333333333,19.6,40.59,21.1,48.1633333333333,17.79,44.223333333333294,0.8,764.7,94.6666666666667,3.3333333333333295,24.0,0.0333333333333333,1.4196466421708465,1.4196466421708465,6,1,2,1,17,20,100.0,350.0,90.0,52.5,16.396358733272017,865.063,60.0,50.0,50.0,55.833333333333336
2016-01-17 02:30:00,40,0,21.76,39.79,20.89,38.6266666666667,21.39,42.53,20.39,41.7,18.39,53.8266666666667,0.866666666666667,96.26333333333329,19.55,40.7,21.05,48.3,17.79,44.3266666666667,0.7,764.65,95.5,3.5,24.5,0.05,37.666635029017925,37.666635029017925,6,1,2,1,17,30,90.0,270.0,70.0,50.833333333333336,14.981873105160467,865.8304,50.0,50.0,60.0,53.75
2016-01-17 02:40:00,30,0,21.7,39.79,20.823333333333295,38.6266666666667,21.39,42.59,20.29,41.79,18.39,53.9,0.8,96.12333333333329,19.533333333333296,40.7,21.0,48.3266666666667,17.79,44.4666666666667,0.6,764.6,96.3333333333333,3.6666666666666705,25.0,0.0666666666666667,10.431698767933995,10.431698767933995,6,1,2,1,17,40,90.0,560.0,50.0,49.166666666666664,13.613452426057147,863.443,40.0,50.0,50.0,51.25
2016-01-17 02:50:00,30,0,21.7,39.8266666666667,20.79,38.7,21.3566666666667,42.59,20.29,41.79,18.39,53.8266666666667,0.9,96.19,19.6,40.7,21.0,48.4666666666667,17.79,44.53,0.5,764.5499999999998,97.1666666666667,3.8333333333333295,25.5,0.0833333333333333,49.97277025831863,49.97277025831863,6,1,2,1,17,50,80.0,1080.0,60.0,47.5,12.825472842089969,864.2386666666674,30.0,60.0,50.0,49.166666666666664
2016-01-17 03:00:00,30,0,21.6333333333333,39.8266666666667,20.79,38.7,21.29,42.59,20.26,41.863333333333294,18.39,53.9,0.833333333333333,96.12333333333329,19.5,40.9,21.0,48.6266666666667,17.79,44.6633333333333,0.4,764.5,98.0,4.0,26.0,0.1,45.362459658645086,45.362459658645086,6,1,3,1,17,0,70.0,750.0,70.0,45.833333333333336,12.597446256043785,861.5835555555551,30.0,50.0,50.0,47.5
2016-01-17 03:10:00,60,0,21.6,39.8266666666667,20.7,38.79,21.29,42.59,20.2,41.79,18.39,53.9,0.8,96.06,19.5,41.0266666666667,21.0,48.7,17.79,44.79,0.43333333333333296,764.466666666667,97.8333333333333,3.6666666666666705,28.3333333333333,0.1,35.623251588549465,35.623251588549465,6,1,3,1,17,10,70.0,390.0,80.0,46.666666666666664,11.970676733137262,860.2560000000009,30.0,60.0,50.0,47.083333333333336
2016-01-17 03:20:00,50,0,21.6,39.9,20.7,38.8266666666667,21.29,42.6633333333333,20.2,41.863333333333294,18.39,53.9,0.866666666666667,96.06,19.5,41.1633333333333,20.89,48.86,17.79,44.863333333333294,0.46666666666666706,764.4333333333329,97.6666666666667,3.3333333333333295,30.666666666666696,0.1,36.54664419591426,36.54664419591426,6,1,3,1,17,20,70.0,350.0,70.0,46.666666666666664,10.959411282189027,861.84,60.0,50.0,50.0,46.25
2016-01-17 03:30:00,60,0,21.5,40.0,20.7,38.9,21.29,42.7,20.2,41.9,18.39,53.9,1.0,96.09,19.566666666666695,41.09,20.89,49.06,17.79,44.933333333333294,0.5,764.4,97.5,3.0,33.0,0.1,23.624396056402475,23.624396056402475,6,1,3,1,17,30,60.0,340.0,370.0,47.5,10.959411282189025,860.0,50.0,40.0,50.0,46.25
2016-01-17 03:40:00,50,0,21.5,40.0,20.6666666666667,38.9,21.29,42.7,20.2,41.9,18.39,53.9,1.0,96.12333333333329,19.5,41.09,20.8566666666667,49.29,17.79,45.06,0.533333333333333,764.366666666667,97.3333333333333,2.66666666666667,35.3333333333333,0.1,43.125534348655485,43.125534348655485,6,1,3,1,17,40,30.0,290.0,410.0,47.5,10.41702897920619,860.0,60.0,30.0,50.0,47.083333333333336
2016-01-17 03:50:00,50,0,21.5,40.03,20.6,38.9,21.29,42.7,20.1,41.933333333333294,18.323333333333295,53.9,1.06666666666667,96.19,19.5,41.09,20.79,49.345,17.79,45.1266666666667,0.566666666666667,764.3333333333329,97.1666666666667,2.3333333333333295,37.66666666666669,0.1,8.270756120327858,8.270756120327858,6,1,3,1,17,50,30.0,230.0,250.0,46.666666666666664,9.770927002733785,860.645,50.0,30.0,60.0,47.916666666666664
2016-01-17 04:00:00,50,0,21.4266666666667,40.03,20.6,38.933333333333294,21.29,42.76,20.1,42.0,18.39,53.9,1.1,96.1566666666667,19.566666666666695,41.0,20.79,49.6266666666667,17.79,45.2,0.6,764.2999999999998,97.0,2.0,40.0,0.1,31.021396280266345,31.021396280266345,6,1,4,1,17,0,30.0,120.0,80.0,46.666666666666664,8.998792189486544,857.709466666668,50.0,30.0,50.0,48.75
2016-01-17 04:10:00,40,0,21.39,40.0,20.533333333333296,39.0,21.26,42.7,20.1,42.0,18.34,53.9,1.1,96.09,19.5,41.0,20.79,49.7,17.79,45.23,0.5833333333333329,764.266666666667,96.8333333333333,2.16666666666667,40.0,0.0833333333333333,14.616569748613983,14.616569748613983,6,1,4,1,17,10,40.0,110.0,70.0,45.0,8.998792189486544,855.6,50.0,60.0,60.0,48.75
2016-01-17 04:20:00,60,0,21.39,40.06,20.5,39.03,21.26,42.76,20.1,42.0,18.29,53.9,1.1,96.09,19.5,41.0,20.76,49.933333333333294,17.79,45.3175,0.566666666666667,764.233333333333,96.6666666666667,2.3333333333333295,40.0,0.0666666666666667,22.807086689863358,22.807086689863358,6,1,4,1,17,20,50.0,100.0,70.0,45.833333333333336,9.286112429750672,856.8834,40.0,50.0,50.0,49.166666666666664
2016-01-17 04:30:00,50,0,21.29,40.09,20.5,39.09,21.26,42.76,20.0,41.9,18.29,53.9,1.03333333333333,96.03,19.5,41.0,20.76,50.06,17.79,45.4,0.55,764.2,96.5,2.5,40.0,0.05,2.2819604491814967,2.2819604491814967,6,1,4,1,17,30,60.0,110.0,80.0,46.666666666666664,8.998792189486544,853.5161,60.0,60.0,40.0,48.75
2016-01-17 04:40:00,60,0,21.29,40.09,20.5,39.1266666666667,21.2,42.7,20.0,41.9,18.29,53.9,1.0,96.0,19.5,41.0,20.7,50.3266666666667,17.79,45.433333333333294,0.533333333333333,764.1666666666669,96.3333333333333,2.66666666666667,40.0,0.0333333333333333,8.8830876047723,8.8830876047723,6,1,4,1,17,40,50.0,130.0,70.0,49.166666666666664,9.286112429750672,853.5161,50.0,50.0,30.0,49.166666666666664
2016-01-17 04:50:00,50,0,21.29,40.2,20.4266666666667,39.1266666666667,21.23,42.73,20.0,41.933333333333294,18.29,53.9,1.0,96.0,19.5,40.933333333333294,20.7,50.4,17.79,45.5,0.5166666666666672,764.1333333333331,96.1666666666667,2.8333333333333295,40.0,0.0166666666666667,2.896603394765407,2.896603394765407,6,1,4,1,17,50,50.0,140.0,80.0,50.833333333333336,9.286112429750672,855.8580000000001,60.0,50.0,30.0,49.166666666666664
2016-01-17 05:00:00,50,0,21.23,40.2,20.39,39.09,21.29,42.79,19.9266666666667,41.933333333333294,18.29,53.9,0.866666666666667,96.0,19.5,40.9,20.7,50.5,17.8233333333333,45.5666666666667,0.5,764.1,96.0,3.0,40.0,0.0,47.220511676277965,47.220511676277965,6,1,5,1,17,0,50.0,110.0,80.0,52.5,9.286112429750672,853.446,50.0,50.0,30.0,49.166666666666664
2016-01-17 05:10:00,40,0,21.2,40.2,20.39,39.1633333333333,21.29,42.79,19.89,41.9666666666667,18.29,53.9,0.8,96.0,19.5,40.9,20.7,50.5,17.8233333333333,45.6266666666667,0.48333333333333295,764.1,96.1666666666667,3.0,38.0,0.0,17.137173714581877,17.137173714581877,6,1,5,1,17,10,50.0,100.0,150.0,50.833333333333336,9.469631093314938,852.24,50.0,40.0,60.0,48.75
2016-01-17 05:20:00,50,0,21.2,40.2,20.323333333333295,39.2,21.23,42.73,19.89,41.9666666666667,18.29,53.9,0.8,96.03,19.5,40.9,20.7,50.4,17.79,45.6266666666667,0.46666666666666706,764.1,96.3333333333333,3.0,36.0,0.0,25.897528533823788,25.897528533823788,6,1,5,1,17,20,50.0,100.0,380.0,50.833333333333336,9.469631093314938,852.24,40.0,60.0,50.0,48.75
2016-01-17 05:30:00,50,0,21.1,40.29,20.323333333333295,39.2,21.2,42.7,19.89,42.0,18.29,53.9,0.733333333333333,96.09,19.4266666666667,40.8266666666667,20.7,50.4,17.79,45.7,0.45,764.1,96.5,3.0,34.0,0.0,31.26226676395163,31.26226676395163,6,1,5,1,17,30,50.0,110.0,290.0,50.0,9.469631093314938,850.119,50.0,50.0,60.0,48.75
2016-01-17 05:40:00,30,0,21.1,40.29,20.29,39.23,21.2,42.73,19.89,42.0,18.26,53.863333333333294,0.6999999999999998,96.09,19.445,40.995,20.7,50.29,17.79,45.7,0.43333333333333296,764.1,96.6666666666667,3.0,32.0,0.0,11.863242683466524,11.863242683466524,6,1,5,1,17,40,50.0,110.0,270.0,48.333333333333336,10.206207261596507,850.119,50.0,60.0,50.0,47.916666666666664
2016-01-17 05:50:00,40,0,21.1,40.29,20.29,39.29,21.2,42.73,19.79,41.9,18.26,53.79,0.6999999999999998,96.09,19.4266666666667,41.0666666666667,20.625,50.1175,17.79,45.76,0.416666666666667,764.1,96.8333333333333,3.0,30.0,0.0,25.806195719633248,25.806195719633248,6,1,5,1,17,50,60.0,190.0,420.0,47.5,9.99093792292338,850.119,30.0,50.0,50.0,47.083333333333336
2016-01-17 06:00:00,30,0,21.0,40.29,20.26,39.26,21.2,42.7,19.79,41.9,18.2,53.73,0.6999999999999998,96.09,19.4266666666667,41.1266666666667,20.6666666666667,50.0,17.89,45.9,0.4,764.1,97.0,3.0,28.0,0.0,40.327091387007385,40.327091387007385,6,1,6,1,17,0,50.0,450.0,280.0,45.833333333333336,10.555237727226187,846.09,40.0,50.0,50.0,46.25
2016-01-17 06:10:00,50,0,21.0,40.363333333333294,20.2,39.26,21.2,42.6266666666667,19.79,41.9666666666667,18.2,53.73,0.75,96.0225,19.39,41.2,20.6,49.76,17.8233333333333,45.8266666666667,0.416666666666667,764.1333333333331,96.8333333333333,3.0,28.0,-0.0166666666666667,17.413236724678427,17.413236724678427,6,1,6,1,17,10,60.0,210.0,300.0,46.666666666666664,10.179547554080937,847.6299999999992,30.0,40.0,40.0,45.833333333333336
